,"Мощность активная потребленная, кВт",Год,Месяц,День,Час,День недели,Праздник ли это
2198,5.75818418275808,2022,4,2,15,6,1
2199,5.54940970958957,2022,4,2,16,6,1
2200,4.11255010013566,2022,4,2,17,6,1
2201,3.98053094798499,2022,4,2,18,6,1
2202,3.89456498844501,2022,4,2,19,6,1
2203,4.02504903417533,2022,4,2,20,6,1
2204,3.8224149866882398,2022,4,2,21,6,1
2205,3.9713203094628504,2022,4,2,22,6,1
2206,3.7210979629447003,2022,4,2,23,6,1
2207,3.94982881957785,2022,4,3,0,6,1
2208,4.1325064836003005,2022,4,3,1,7,1
2209,4.278341593534201,2022,4,3,2,7,1
2210,4.63295117663659,2022,4,3,3,7,1
2211,5.91476503763447,2022,4,3,4,7,1
2212,8.09615126096137,2022,4,3,5,7,1
2213,8.77006297949797,2022,4,3,6,7,1
2214,8.923573621533649,2022,4,3,7,7,1
2215,8.81304595926796,2022,4,3,8,7,1
2216,7.913473596938919,2022,4,3,9,7,1
2217,8.257337435098819,2022,4,3,10,7,1
2218,8.156020411355279,2022,4,3,11,7,1
2219,7.73386614575718,2022,4,3,12,7,1
2220,6.783635271556371,2022,4,3,13,7,1
2221,5.92244056973624,2022,4,3,14,7,1
2222,5.595462902200261,2022,4,3,15,7,1
2223,4.4809756410212795,2022,4,3,16,7,1
2224,4.109479887294951,2022,4,3,17,7,1
2225,3.95443413883893,2022,4,3,18,7,1
2226,3.9068458398078603,2022,4,3,19,7,1
2227,4.00816286355141,2022,4,3,20,7,1
2228,3.94522350031678,2022,4,3,21,7,1
2229,3.87921392424145,2022,4,3,22,7,1
2230,3.9145213719096503,2022,4,3,23,7,1
2231,4.112550100135669,2022,4,4,0,7,0
2232,4.16320861200744,2022,4,4,1,1,0
2233,4.31057882836168,2022,4,4,2,1,0
2234,4.7741809673094195,2022,4,4,3,1,0
2235,5.05664054865505,2022,4,4,4,1,0
2236,6.6884586734942495,2022,4,4,5,1,0
2237,6.76981931377316,2022,4,4,6,1,0
2238,6.16345227773225,2022,4,4,7,1,0
2239,6.53801824429929,2022,4,4,8,1,0
2240,5.72287673508987,2022,4,4,9,1,0
2241,5.85489588724055,2022,4,4,10,1,0
2242,6.177268235515459,2022,4,4,11,1,0
2243,6.31235760050685,2022,4,4,12,1,0
2244,6.26783951431651,2022,4,4,13,1,0
2245,5.5816469444170504,2022,4,4,14,1,0
2246,5.2823011924475,2022,4,4,15,1,0
2247,4.927691609345089,2022,4,4,16,1,0
2248,4.00048733144963,2022,4,4,17,1,0
2249,3.83162562521039,2022,4,4,18,1,0
2250,3.9022405205468003,2022,4,4,19,1,0
2251,3.89456498844501,2022,4,4,20,1,0
2252,3.86386286003788,2022,4,4,21,1,0
2253,3.82548519952896,2022,4,4,22,1,0
2254,3.90991605264858,2022,4,4,23,1,0
2255,3.81166924174575,2022,4,5,0,1,0
2256,4.01890860849391,2022,4,5,1,2,0
2257,4.1079447808746,2022,4,5,2,2,0
2258,4.3504915952909595,2022,4,5,3,2,0
2259,4.83405011770332,2022,4,5,4,2,0
2260,6.25555866295366,2022,4,5,5,2,0
2261,5.96388844308588,2022,4,5,6,2,0
2262,6.0606001475683495,2022,4,5,7,2,0
2263,6.218716108865101,2022,4,5,8,2,0
2264,5.75050865065629,2022,4,5,9,2,0
2265,6.2294618538075905,2022,4,5,10,2,0
2266,6.140425681426899,2022,4,5,11,2,0
2267,6.22178632170581,2022,4,5,12,2,0
2268,6.0268278063205,2022,4,5,13,2,0
2269,5.57243630589492,2022,4,5,14,2,0
2270,5.43734694090353,2022,4,5,15,2,0
2271,5.18098416870395,2022,4,5,16,2,0
2272,3.9774607351442697,2022,4,5,17,2,0
2273,3.6658341318118604,2022,4,5,18,2,0
2274,3.7042117923207796,2022,4,5,19,2,0
2275,3.7364490271482698,2022,4,5,20,2,0
2276,3.73798413356862,2022,4,5,21,2,0
2277,3.74565966567041,2022,4,5,22,2,0
2278,3.7732915812368297,2022,4,5,23,2,0
2279,3.69653626021899,2022,4,6,0,2,0
2280,3.9789958415646405,2022,4,6,1,3,0
2281,4.140182015702081,2022,4,6,2,3,0
2282,4.26145542291027,2022,4,6,3,3,0
2283,5.0105873560443595,2022,4,6,4,3,0
2284,6.47814909390539,2022,4,6,5,3,0
2285,6.20029483182081,2022,4,6,6,3,0
2286,6.21564589602438,2022,4,6,7,3,0
2287,6.68385335423318,2022,4,6,8,3,0
2288,5.75511396991736,2022,4,6,9,3,0
2289,6.1603820648915395,2022,4,6,10,3,0
2290,5.09194799632326,2022,4,6,11,3,0
2291,4.98909586615936,2022,4,6,12,3,0
2292,4.49939691806557,2022,4,6,13,3,0
2293,4.41496606494594,2022,4,6,14,3,0
2294,4.26145542291027,2022,4,6,15,3,0
2295,4.2353586137642,2022,4,6,16,3,0
2296,3.8408362637325197,2022,4,6,17,3,0
2297,3.74105434640934,2022,4,6,18,3,0
2298,3.60903519425866,2022,4,6,19,3,0
2299,3.85158200867503,2022,4,6,20,3,0
2300,3.71495753726328,2022,4,6,21,3,0
2301,3.74565966567041,2022,4,6,22,3,0
2302,3.7210979629447,2022,4,6,23,3,0
2303,3.8454415829936,2022,4,7,0,3,0
2304,4.01430328923284,2022,4,7,1,4,0
2305,4.24456925228635,2022,4,7,2,4,0
2306,4.5408447914152,2022,4,7,3,4,0
2307,5.83800971661662,2022,4,7,4,4,0
2308,8.6979129777412,2022,4,7,5,4,0
2309,9.23980554412713,2022,4,7,6,4,0
2310,9.2659023532732,2022,4,7,7,4,0
2311,9.18300660657393,2022,4,7,8,4,0
2312,8.2619427543599,2022,4,7,9,4,0
2313,8.66567574291371,2022,4,7,10,4,0
2314,8.43540977986021,2022,4,7,11,4,0
2315,8.607341698940171,2022,4,7,12,4,0
2316,7.46829273503547,2022,4,7,13,4,0
2317,6.23713738590938,2022,4,7,14,4,0
2318,5.80884269462985,2022,4,7,15,4,0
2319,5.50028630413815,2022,4,7,16,4,0
2320,4.084918184569251,2022,4,7,17,4,0
2321,4.072637333206391,2022,4,7,18,4,0
2322,3.80706392248468,2022,4,7,19,4,0
2323,3.98206605440535,2022,4,7,20,4,0
2324,3.8331607316307403,2022,4,7,21,4,0
2325,3.90531073338751,2022,4,7,22,4,0
2326,3.90991605264858,2022,4,7,23,4,0
2327,3.9958820121885603,2022,4,8,0,4,0
2328,3.93294264895394,2022,4,8,1,5,0
2329,4.20158627251636,2022,4,8,2,5,0
2330,4.76804054162799,2022,4,8,3,5,0
2331,5.80270226894842,2022,4,8,4,5,0
2332,8.68102680711729,2022,4,8,5,5,0
2333,9.14309383964466,2022,4,8,6,5,0
2334,7.89658742631499,2022,4,8,7,5,0
2335,8.056238494032101,2022,4,8,8,5,0
2336,6.99547995756559,2022,4,8,9,5,0
2337,7.07684059784451,2022,4,8,10,5,0
2338,6.78977569723779,2022,4,8,11,5,0
2339,6.36762143163969,2022,4,8,12,5,0
2340,6.86346080541492,2022,4,8,13,5,0
2341,5.7075256708863,2022,4,8,14,5,0
2342,5.65686715901453,2022,4,8,15,5,0
2343,5.03207884592934,2022,4,8,16,5,0
2344,3.88535434992288,2022,4,8,17,5,0
2345,3.8085990289050304,2022,4,8,18,5,0
2346,3.72570328220577,2022,4,8,19,5,0
2347,3.80552881606432,2022,4,8,20,5,0
2348,3.79631817754219,2022,4,8,21,5,0
2349,3.7364490271482698,2022,4,8,22,5,0
2350,3.90991605264858,2022,4,8,23,5,0
2351,3.82702030594932,2022,4,9,0,5,1
2352,4.07724265246747,2022,4,9,1,6,1
2353,4.19391074041458,2022,4,9,2,6,1
2354,4.56233628130019,2022,4,9,3,6,1
2355,5.13953629535432,2022,4,9,4,6,1
2356,7.8643501914875,2022,4,9,5,6,1
2357,7.70009380450934,2022,4,9,6,6,1
2358,7.33627358288479,2022,4,9,7,6,1
2359,7.4636874157744,2022,4,9,8,6,1
2360,6.60863313963571,2022,4,9,9,6,1
2361,7.5880310358233,2022,4,9,10,6,1
2362,6.992409744724879,2022,4,9,11,6,1
2363,6.768284207352799,2022,4,9,12,6,1
2364,6.50271079663109,2022,4,9,13,6,1
2365,5.74897354423593,2022,4,9,14,6,1
2366,5.92704588899731,2022,4,9,15,6,1
2367,5.39436396113353,2022,4,9,16,6,1
2368,3.8914947756042997,2022,4,9,17,6,1
2369,3.84390647657324,2022,4,9,18,6,1
2370,3.81320434816611,2022,4,9,19,6,1
2371,3.7656160491350503,2022,4,9,20,6,1
2372,3.72416817578541,2022,4,9,21,6,1
2373,3.8285554123696803,2022,4,9,22,6,1
2374,3.7349139207279203,2022,4,9,23,6,1
2375,3.73644902714827,2022,4,10,0,6,1
2376,3.96825009662214,2022,4,10,1,7,1
2377,4.33360542466704,2022,4,10,2,7,1
2378,4.51014266300806,2022,4,10,3,7,1
2379,5.59085758293919,2022,4,10,4,7,1
2380,8.24198637089526,2022,4,10,5,7,1
2381,9.02642575169754,2022,4,10,6,7,1
2382,8.9926534104497,2022,4,10,7,7,1
2383,9.272042778954631,2022,4,10,8,7,1
2384,8.46918212110805,2022,4,10,9,7,1
2385,8.32334701117416,2022,4,10,10,7,1
2386,7.26412358112803,2022,4,10,11,7,1
2387,6.73911718536603,2022,4,10,12,7,1
2388,6.47968420032573,2022,4,10,13,7,1
2389,6.04678418978514,2022,4,10,14,7,1
2390,5.63077034986847,2022,4,10,15,7,1
2391,5.23778310625714,2022,4,10,16,7,1
2392,4.530099046472699,2022,4,10,17,7,1
2393,4.2200075495606395,2022,4,10,18,7,1
2394,4.2246128688216995,2022,4,10,19,7,1
2395,4.1647437184278004,2022,4,10,20,7,1
2396,4.23535861376421,2022,4,10,21,7,1
2397,4.16474371842779,2022,4,10,22,7,1
2398,4.279876699954549,2022,4,10,23,7,1
2399,4.2261479752420605,2022,4,11,0,7,0
2400,4.39500968148131,2022,4,11,1,1,0
2401,4.58229266476482,2022,4,11,2,1,0
2402,5.021333100986849,2022,4,11,3,1,0
2403,5.68449907458095,2022,4,11,4,1,0
2404,7.67246188894292,2022,4,11,5,1,0
2405,7.49285443776118,2022,4,11,6,1,0
2406,7.51281082122582,2022,4,11,7,1,0
2407,7.69548848524826,2022,4,11,8,1,0
2408,6.47814909390539,2022,4,11,9,1,0
2409,7.1136831519330705,2022,4,11,10,1,0
2410,6.77135442019351,2022,4,11,11,1,0
2411,7.135174641818059,2022,4,11,12,1,0
2412,6.80205654860065,2022,4,11,13,1,0
2413,5.9239756761566,2022,4,11,14,1,0
2414,5.8671767386033995,2022,4,11,15,1,0
2415,5.464978856469941,2022,4,11,16,1,0
2416,4.3950096814813,2022,4,11,17,1,0
2417,4.19084052757386,2022,4,11,18,1,0
2418,4.17548946337029,2022,4,11,19,1,0
2419,4.06803201394533,2022,4,11,20,1,0
2420,4.00048733144962,2022,4,11,21,1,0
2421,3.97132030946284,2022,4,11,22,1,0
2422,4.01123307639213,2022,4,11,23,1,0
2423,3.9252671168521402,2022,4,12,0,1,0
2424,3.97592562872392,2022,4,12,1,2,0
2425,4.25531499722884,2022,4,12,2,2,0
2426,4.5561958556187605,2022,4,12,3,2,0
2427,4.63755649589767,2022,4,12,4,2,0
2428,6.53648313787894,2022,4,12,5,2,0
2429,6.26630440789615,2022,4,12,6,2,0
2430,6.10665334017905,2022,4,12,7,2,0
2431,6.64547569372426,2022,4,12,8,2,0
2432,5.7290171607713,2022,4,12,9,2,0
2433,6.531877818617859,2022,4,12,10,2,0
2434,6.37836717658219,2022,4,12,11,2,0
2435,6.36455121879899,2022,4,12,12,2,0
2436,6.45665760402039,2022,4,12,13,2,0
2437,5.81958843957234,2022,4,12,14,2,0
2438,5.81805333315199,2022,4,12,15,2,0
2439,5.05050012297363,2022,4,12,16,2,0
2440,4.03272456627712,2022,4,12,17,2,0
2441,3.99741711860892,2022,4,12,18,2,0
2442,4.14632244138351,2022,4,12,19,2,0
2443,4.00202243786998,2022,4,12,20,2,0
2444,4.03425967269748,2022,4,12,21,2,0
2445,4.09105861025067,2022,4,12,22,2,0
2446,4.02351392775498,2022,4,12,23,2,0
2447,3.9022405205468,2022,4,13,0,2,0
2448,4.14018201570209,2022,4,13,1,3,0
2449,4.34128095676882,2022,4,13,2,3,0
2450,4.63141607021624,2022,4,13,3,3,0
2451,5.01979799456649,2022,4,13,4,3,0
2452,6.60556292679499,2022,4,13,5,3,0
2453,6.70380973769781,2022,4,13,6,3,0
2454,6.80666186786172,2022,4,13,7,3,0
2455,6.56104484060465,2022,4,13,8,3,0
2456,5.52024268760279,2022,4,13,9,3,0
2457,5.17944906228359,2022,4,13,10,3,0
2458,4.99677139826114,2022,4,13,11,3,0
2459,5.07506182569933,2022,4,13,12,3,0
2460,4.79413735077405,2022,4,13,13,3,0
2461,4.69896075271193,2022,4,13,14,3,0
2462,4.60992458033125,2022,4,13,15,3,0
2463,4.54852032351698,2022,4,13,16,3,0
2464,4.20926180461814,2022,4,13,17,3,0
2465,4.10180435519317,2022,4,13,18,3,0
2466,4.18777031473315,2022,4,13,19,3,0
2467,4.24763946512706,2022,4,13,20,3,0
2468,3.91605647833001,2022,4,13,21,3,0
2469,3.97132030946284,2022,4,13,22,3,0
2470,3.90838094622823,2022,4,13,23,3,0
2471,4.10487456803388,2022,4,14,0,3,0
2472,4.44106287409201,2022,4,14,1,4,0
2473,4.471765002499151,2022,4,14,2,4,0
2474,4.933832035026519,2022,4,14,3,4,0
2475,5.94393205962125,2022,4,14,4,4,0
2476,7.9318948739832,2022,4,14,5,4,0
2477,8.14373955999243,2022,4,14,6,4,0
2478,8.08080019675781,2022,4,14,7,4,0
2479,8.2972502020281,2022,4,14,8,4,0
2480,7.26105336828731,2022,4,14,9,4,0
2481,7.72465550723504,2022,4,14,10,4,0
2482,7.33627358288479,2022,4,14,11,4,0
2483,7.015436341030229,2022,4,14,12,4,0
2484,7.21960549493768,2022,4,14,13,4,0
2485,6.3921831343654,2022,4,14,14,4,0
2486,5.98537993297087,2022,4,14,15,4,0
2487,5.60927885998348,2022,4,14,16,4,0
2488,4.1079447808746,2022,4,14,17,4,0
2489,4.146322441383511,2022,4,14,18,4,0
2490,4.07877775888782,2022,4,14,19,4,0
2491,4.37658840443703,2022,4,14,20,4,0
2492,4.05728626900283,2022,4,14,21,4,0
2493,4.200051166095999,2022,4,14,22,4,0
2494,4.10487456803388,2022,4,14,23,4,0
2495,4.2829469127952695,2022,4,15,0,4,0
2496,4.21847244314028,2022,4,15,1,5,0
2497,4.612994793171961,2022,4,15,2,5,0
2498,4.92615650292474,2022,4,15,3,5,0
2499,5.93318631467874,2022,4,15,4,5,0
2500,8.94045979215757,2022,4,15,5,5,0
2501,8.86830979040081,2022,4,15,6,5,0
2502,8.66414063649336,2022,4,15,7,5,0
2503,8.81611617210868,2022,4,15,8,5,0
2504,7.98408849227533,2022,4,15,9,5,0
2505,8.32027679833346,2022,4,15,10,5,0
2506,7.7400065714386095,2022,4,15,11,5,0
2507,7.498994863442601,2022,4,15,12,5,0
2508,7.34087890214586,2022,4,15,13,5,0
2509,5.9930554650726595,2022,4,15,14,5,0
2510,6.09130227597549,2022,4,15,15,5,0
2511,5.46344375004958,2022,4,15,16,5,0
2512,4.11255010013567,2022,4,15,17,5,0
2513,4.1754894633703,2022,4,15,18,5,0
2514,4.06035648184354,2022,4,15,19,5,0
2515,4.24763946512706,2022,4,15,20,5,0
2516,4.1202256322374495,2022,4,15,21,5,0
2517,4.31671925404311,2022,4,15,22,5,0
2518,4.1279011643392405,2022,4,15,23,5,0
2519,4.3520267017113206,2022,4,16,0,5,1
2520,4.21847244314028,2022,4,16,1,6,1
2521,4.66211819862338,2022,4,16,2,6,1
2522,4.93076182218581,2022,4,16,3,6,1
2523,5.68910439384203,2022,4,16,4,6,1
2524,8.208214029647412,2022,4,16,5,6,1
2525,8.31260126623167,2022,4,16,6,6,1
2526,8.04242253624888,2022,4,16,7,6,1
2527,7.88123636211143,2022,4,16,8,6,1
2528,6.70227463127746,2022,4,16,9,6,1
2529,7.61873316423043,2022,4,16,10,6,1
2530,7.21039485641554,2022,4,16,11,6,1
2531,6.7544682495696,2022,4,16,12,6,1
2532,6.53034271219751,2022,4,16,13,6,1
2533,5.92858099541768,2022,4,16,14,6,1
2534,5.87024695144411,2022,4,16,15,6,1
2535,5.34831076852283,2022,4,16,16,6,1
2536,3.92373201043179,2022,4,16,17,6,1
2537,3.9667149902017798,2022,4,16,18,6,1
2538,3.94522350031679,2022,4,16,19,6,1
2539,4.02658414059569,2022,4,16,20,6,1
2540,4.00816286355141,2022,4,16,21,6,1
2541,4.069567120365679,2022,4,16,22,6,1
2542,3.88535434992288,2022,4,16,23,6,1
2543,4.09566392951174,2022,4,17,0,6,1
2544,4.08031286530818,2022,4,17,1,7,1
2545,4.356632020972389,2022,4,17,2,7,1
2546,4.67593415640658,2022,4,17,3,7,1
2547,5.87331716428483,2022,4,17,4,7,1
2548,7.79987572183252,2022,4,17,5,7,1
2549,8.2051438168067,2022,4,17,6,7,1
2550,8.11917785726672,2022,4,17,7,7,1
2551,8.22510020027134,2022,4,17,8,7,1
2552,7.11675336477378,2022,4,17,9,7,1
2553,7.60798741928793,2022,4,17,10,7,1
2554,7.4283799681062,2022,4,17,11,7,1
2555,7.076840597844511,2022,4,17,12,7,1
2556,6.60863313963571,2022,4,17,13,7,1
2557,5.899413973430891,2022,4,17,14,7,1
2558,5.538663964647061,2022,4,17,15,7,1
2559,4.47944053460092,2022,4,17,16,7,1
2560,3.83776605089181,2022,4,17,17,7,1
2561,4.0158383956531996,2022,4,17,18,7,1
2562,3.86386286003788,2022,4,17,19,7,1
2563,3.94522350031679,2022,4,17,20,7,1
2564,3.92526711685215,2022,4,17,21,7,1
2565,3.99127669292748,2022,4,17,22,7,1
2566,4.03272456627712,2022,4,17,23,7,1
2567,4.11408520655603,2022,4,18,0,7,0
2568,4.06956712036568,2022,4,18,1,1,0
2569,4.35816712739274,2022,4,18,2,1,0
2570,4.77264586088906,2022,4,18,3,1,0
2571,5.75971928917843,2022,4,18,4,1,0
2572,9.16458532952965,2022,4,18,5,1,0
2573,8.74857148961298,2022,4,18,6,1,0
2574,7.95185125744783,2022,4,18,7,1,0
2575,8.75624702171476,2022,4,18,8,1,0
2576,7.9073331712575,2022,4,18,9,1,0
2577,8.42312892849735,2022,4,18,10,1,0
2578,8.05777360045246,2022,4,18,11,1,0
2579,7.87816614927071,2022,4,18,12,1,0
2580,7.63561933485435,2022,4,18,13,1,0
2581,5.90401929269197,2022,4,18,14,1,0
2582,4.89852458735831,2022,4,18,15,1,0
2583,4.71277671049514,2022,4,18,16,1,0
2584,4.14632244138352,2022,4,18,17,1,0
2585,4.01276818281248,2022,4,18,18,1,0
2586,4.095663929511749,2022,4,18,19,1,0
2587,4.03425967269748,2022,4,18,20,1,0
2588,4.05421605616211,2022,4,18,21,1,0
2589,4.21233201745885,2022,4,18,22,1,0
2590,4.06189158826389,2022,4,18,23,1,0
2591,4.05421605616211,2022,4,19,0,1,0
2592,3.8730734985600197,2022,4,19,1,2,0
2593,4.40882563926452,2022,4,19,2,2,0
2594,4.29369265773776,2022,4,19,3,2,0
2595,4.7864618186722705,2022,4,19,4,2,0
2596,6.50424590305144,2022,4,19,5,2,0
2597,6.29854164272364,2022,4,19,6,2,0
2598,6.38450760226362,2022,4,19,7,2,0
2599,6.4704735618035905,2022,4,19,8,2,0
2600,5.67528843605882,2022,4,19,9,2,0
2601,6.34920015459542,2022,4,19,10,2,0
2602,6.31849802618828,2022,4,19,11,2,0
2603,6.3645512187989794,2022,4,19,12,2,0
2604,6.11279376586048,2022,4,19,13,2,0
2605,4.63141607021624,2022,4,19,14,2,0
2606,4.61452989959232,2022,4,19,15,2,0
2607,4.534704365733759,2022,4,19,16,2,0
2608,4.080312865308169,2022,4,19,17,2,0
2609,4.006627757131049,2022,4,19,18,2,0
2610,4.16627882484815,2022,4,19,19,2,0
2611,4.0265841405957,2022,4,19,20,2,0
2612,4.14939265422423,2022,4,19,21,2,0
2613,4.09105861025067,2022,4,19,22,2,0
2614,4.19237563399421,2022,4,19,23,2,0
2615,4.11408520655602,2022,4,20,0,2,0
2616,4.44873840619379,2022,4,20,1,3,0
2617,4.4165011713663,2022,4,20,2,3,0
2618,4.82483947918119,2022,4,20,3,3,0
2619,5.29918736307141,2022,4,20,4,3,0
2620,5.94086184678053,2022,4,20,5,3,0
2621,5.50489162339922,2022,4,20,6,3,0
2622,5.4143203445981705,2022,4,20,7,3,0
2623,5.63384056270918,2022,4,20,8,3,0
2624,4.72505756185801,2022,4,20,9,3,0
2625,5.34370544926176,2022,4,20,10,3,0
2626,5.06892140001791,2022,4,20,11,3,0
2627,5.14414161461538,2022,4,20,12,3,0
2628,4.64216181515873,2022,4,20,13,3,0
2629,4.49479159880449,2022,4,20,14,3,0
2630,4.5654064941409,2022,4,20,15,3,0
2631,4.54237989783555,2022,4,20,16,3,0
2632,3.98667137366641,2022,4,20,17,3,0
2633,4.00969796997177,2022,4,20,18,3,0
2634,4.00355754429034,2022,4,20,19,3,0
2635,3.9697852030425,2022,4,20,20,3,0
2636,4.08491818456925,2022,4,20,21,3,0
2637,4.17702456979065,2022,4,20,22,3,0
2638,4.24456925228635,2022,4,20,23,3,0
2639,4.09873414235245,2022,4,21,0,3,0
2640,4.262990529330629,2022,4,21,1,4,0
2641,4.43645755483094,2022,4,21,2,4,0
2642,4.66365330504373,2022,4,21,3,4,0
2643,6.02375759347979,2022,4,21,4,4,0
2644,8.611947018201231,2022,4,21,5,4,0
2645,8.27882892498383,2022,4,21,6,4,0
2646,8.12378317652779,2022,4,21,7,4,0
2647,8.355584246001658,2022,4,21,8,4,0
2648,7.1873682601101905,2022,4,21,9,4,0
2649,8.06237891971352,2022,4,21,10,4,0
2650,7.86742040432822,2022,4,21,11,4,0
2651,7.85974487222644,2022,4,21,12,4,0
2652,7.170482089486271,2022,4,21,13,4,0
2653,6.47968420032574,2022,4,21,14,4,0
2654,6.250953343692579,2022,4,21,15,4,0
2655,5.59853311504098,2022,4,21,16,4,0
2656,4.09105861025067,2022,4,21,17,4,0
2657,4.03425967269748,2022,4,21,18,4,0
2658,4.1263660579188794,2022,4,21,19,4,0
2659,4.1693490376888604,2022,4,21,20,4,0
2660,4.07570754604711,2022,4,21,21,4,0
2661,4.09412882309139,2022,4,21,22,4,0
2662,4.27680648711384,2022,4,21,23,4,0
2663,4.36737776591489,2022,4,22,0,4,0
2664,4.299833083419189,2022,4,22,1,5,0
2665,4.4809756410212795,2022,4,22,2,5,0
2666,4.91848097082295,2022,4,22,3,5,0
2667,5.64612141407203,2022,4,22,4,5,0
2668,7.865885297907861,2022,4,22,5,5,0
2669,7.39153741401763,2022,4,22,6,5,0
2670,7.2917554966944405,2022,4,22,7,5,0
2671,7.60031188718615,2022,4,22,8,5,0
2672,6.40906930498933,2022,4,22,9,5,0
2673,7.4068884782212,2022,4,22,10,5,0
2674,7.0829810235259405,2022,4,22,11,5,0
2675,6.8266182513263605,2022,4,22,12,5,0
2676,6.76828420735281,2022,4,22,13,5,0
2677,5.825728865253771,2022,4,22,14,5,0
2678,5.6722182232181,2022,4,22,15,5,0
2679,5.5233129004435,2022,4,22,16,5,0
2680,4.30443840268026,2022,4,22,17,5,0
2681,4.12329584507816,2022,4,22,18,5,0
2682,4.15092776064458,2022,4,22,19,5,0
2683,4.106409674454239,2022,4,22,20,5,0
2684,4.14018201570209,2022,4,22,21,5,0
2685,4.18623520831279,2022,4,22,22,5,0
2686,4.22461286882171,2022,4,22,23,5,0
2687,4.33821074392811,2022,4,23,0,5,1
2688,4.29676287057847,2022,4,23,1,6,1
2689,4.52702883363199,2022,4,23,2,6,1
2690,4.81562884065905,2022,4,23,3,6,1
2691,5.94393205962124,2022,4,23,4,6,1
2692,8.61808744388265,2022,4,23,5,6,1
2693,8.22970551953241,2022,4,23,6,6,1
2694,8.21895977458991,2022,4,23,7,6,1
2695,8.34330339463881,2022,4,23,8,6,1
2696,7.350089540668,2022,4,23,9,6,1
2697,8.49988424951519,2022,4,23,10,6,1
2698,8.12685338936851,2022,4,23,11,6,1
2699,8.065449132554239,2022,4,23,12,6,1
2700,7.495924650601889,2022,4,23,13,6,1
2701,6.49810547737002,2022,4,23,14,6,1
2702,6.177268235515459,2022,4,23,15,6,1
2703,4.86475224611047,2022,4,23,16,6,1
2704,4.37505329801667,2022,4,23,17,6,1
2705,4.278341593534201,2022,4,23,18,6,1
2706,4.3136490412024,2022,4,23,19,6,1
2707,4.30136818983954,2022,4,23,20,6,1
2708,4.30750861552097,2022,4,23,21,6,1
2709,4.2568501036492,2022,4,23,22,6,1
2710,4.28141180637491,2022,4,23,23,6,1
2711,4.53163415289305,2022,4,24,0,6,1
2712,4.623740538114459,2022,4,24,1,7,1
2713,4.63602138947731,2022,4,24,2,7,1
2714,5.0842724642214705,2022,4,24,3,7,1
2715,5.690639500262391,2022,4,24,4,7,1
2716,8.16369594345706,2022,4,24,5,7,1
2717,8.11457253800565,2022,4,24,6,7,1
2718,8.366329990944159,2022,4,24,7,7,1
2719,7.9318948739832,2022,4,24,8,7,1
2720,6.78670548439709,2022,4,24,9,7,1
2721,7.772243806266101,2022,4,24,10,7,1
2722,7.49131933134082,2022,4,24,11,7,1
2723,7.33934379572551,2022,4,24,12,7,1
2724,6.93714591359204,2022,4,24,13,7,1
2725,6.38297249584326,2022,4,24,14,7,1
2726,6.25248845011294,2022,4,24,15,7,1
2727,5.3636618327264,2022,4,24,16,7,1
2728,4.58229266476482,2022,4,24,17,7,1
2729,4.6114596867516,2022,4,24,18,7,1
2730,4.5132128758487795,2022,4,24,19,7,1
2731,4.371983085175961,2022,4,24,20,7,1
2732,4.49479159880449,2022,4,24,21,7,1
2733,4.45641393829557,2022,4,24,22,7,1
2734,4.60378415464981,2022,4,24,23,7,1
2735,4.754224583844779,2022,4,25,0,7,0
2736,4.80948841497762,2022,4,25,1,1,0
2737,4.92462139650438,2022,4,25,2,1,0
2738,5.2255022548943,2022,4,25,3,1,0
2739,6.28165547209972,2022,4,25,4,1,0
2740,8.67795659427657,2022,4,25,5,1,0
2741,8.73322042540941,2022,4,25,6,1,0
2742,8.93431936647615,2022,4,25,7,1,0
2743,8.997258729710769,2022,4,25,8,1,0
2744,8.17137147555885,2022,4,25,9,1,0
2745,8.59659595399767,2022,4,25,10,1,0
2746,8.8330023427326,2022,4,25,11,1,0
2747,8.18058211408099,2022,4,25,12,1,0
2748,7.40995869106192,2022,4,25,13,1,0
2749,6.37683207016183,2022,4,25,14,1,0
2750,6.16345227773226,2022,4,25,15,1,0
2751,5.82726397167413,2022,4,25,16,1,0
2752,4.4932564923841305,2022,4,25,17,1,0
2753,4.6114596867516,2022,4,25,18,1,0
2754,4.4518086190345105,2022,4,25,19,1,0
2755,4.49939691806556,2022,4,25,20,1,0
2756,4.3888692557998805,2022,4,25,21,1,0
2757,4.58536287760554,2022,4,25,22,1,0
2758,4.359702233813101,2022,4,25,23,1,0
2759,4.6483022408401595,2022,4,26,0,1,0
2760,4.55005542993734,2022,4,26,1,2,0
2761,4.706636284813721,2022,4,26,2,2,0
2762,4.91848097082295,2022,4,26,3,2,0
2763,5.366732045567121,2022,4,26,4,2,0
2764,7.144385280340201,2022,4,26,5,2,0
2765,7.029252298813439,2022,4,26,6,2,0
2766,6.90183846592384,2022,4,26,7,2,0
2767,7.38386188191585,2022,4,26,8,2,0
2768,6.67924803497212,2022,4,26,9,2,0
2769,7.6417597605357805,2022,4,26,10,2,0
2770,7.12596400329592,2022,4,26,11,2,0
2771,7.26105336828731,2022,4,26,12,2,0
2772,6.06520546682942,2022,4,26,13,2,0
2773,5.3145384272749805,2022,4,26,14,2,0
2774,5.1840543815446605,2022,4,26,15,2,0
2775,5.010587356044351,2022,4,26,16,2,0
